CustomerID,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster_k3,Cluster_k5,Recency,Frequency,Monetary
15762,0.1244065062275264,0.0,-0.06001354304556206,1,4,65,2,583.75
15763,-0.22489545515401813,0.0,0.3141606840313409,1,4,31,2,1086.92
15764,0.2686697348046577,0.7712437491614222,0.9794549108644023,1,4,88,6,3279.9700000000003
15766,0.11703971637257636,-0.3690702464285427,-0.43082104166177626,0,1,64,1,315.06
15768,0.396514024062849,0.2618595071429148,-0.02199020184560465,1,4,115,3,621.8299999999999
15769,-0.8938037818230972,2.0,2.692143942525351,2,0,7,26,56252.72
15773,-1.0326148013968623,-0.3690702464285427,-0.0087348612535268,1,1,5,1,635.6800000000001
15774,0.14585516457359943,-0.3690702464285427,-0.5217464722651002,0,3,68,1,270.8
15775,0.7592407718289634,-0.3690702464285427,-1.0898263744848482,0,3,245,1,104.9
15776,0.46611667641507204,-0.3690702464285427,-0.5901942139059428,0,3,133,1,241.62
15777,0.751330506756602,0.4649735207179271,0.2916928941563932,1,4,241,4,1047.11
15780,0.6191203474819041,0.2618595071429148,-0.1836729226536168,0,4,183,3,475.28
15781,-0.3250846385913979,0.2618595071429148,-0.37547266356951453,1,1,25,3,345.46000000000004
15782,-0.786133590193662,0.2618595071429148,0.8428897428182459,1,2,9,3,2614.74
15783,-0.7401449642023266,-0.3690702464285427,-0.5786793415880845,1,1,10,1,246.3
15785,-0.2100476571070129,0.6309297535714574,0.7731633424784324,1,2,32,5,2328.9700000000003
15786,-0.039410904771510984,0.2618595071429148,1.2236471719609427,1,2,46,3,4919.0
15787,-0.30687435054077433,0.2618595071429148,0.2223899445447312,1,4,26,3,933.26
15789,0.9416271652029823,-0.3690702464285427,-0.3653982411876137,0,3,358,1,351.3
15790,-0.7401449642023266,-0.3690702464285427,-0.6498642496869604,0,1,10,1,218.75
15791,-0.07123663753324773,0.0,0.5517754360636625,1,4,43,2,1612.69
15793,-0.5904904464328878,0.2618595071429148,0.24290577181673986,1,2,14,3,965.61
15795,0.5205422352001655,-0.3690702464285427,-0.033537945888145786,0,3,149,1,610.01
15796,-1.562712108492176,1.0000000000000002,0.8641392508495148,2,2,1,8,2708.61
15797,0.3881222410176829,0.4649735207179271,0.7408668277906036,1,4,113,4,2207.4
15799,0.1924790972569085,0.2618595071429148,0.18983919823199602,1,4,75,3,884.14
15800,0.3620339761283047,0.0,0.04658881840397639,1,4,107,2,696.89
15801,-0.039410904771510984,0.2618595071429148,0.3012993830484038,1,4,46,3,1063.95
15802,0.4974825056984513,-0.3690702464285427,-0.2146482431107208,0,3,142,1,451.42
15803,0.00936952474314159,-0.3690702464285427,-0.26404273509283804,0,1,51,1,415.8200000000001
15804,-1.8971662718267155,1.4021735027328797,1.1293463902242364,2,0,0,13,4206.39
15805,-0.36370647472778334,1.6309297535714573,1.2896240480529078,2,0,23,17,5488.18
15806,-0.039410904771510984,0.2618595071429148,0.11792389515592448,1,4,46,3,784.58
15807,0.0,0.2618595071429148,0.2031457974938657,1,4,50,3,903.9
15808,0.866125747072179,0.4649735207179271,1.0440693602946194,1,4,306,4,3651.27
15809,-0.15484290499498438,0.6309297535714574,-0.13449810779042395,1,4,36,5,515.77
15810,0.21115944414923474,0.4649735207179271,0.4631326536705265,1,4,78,4,1391.98
15811,-0.38424214252171446,0.7712437491614222,0.7439211119842787,2,2,22,6,2218.62
15812,0.3620339761283047,0.6309297535714574,0.6183435613251498,1,4,107,5,1801.14
15813,0.6782778514122204,0.0,0.4237700944155379,1,4,207,2,1303.91
15814,-0.5300973070953137,0.4649735207179271,0.6647331663457142,1,2,16,4,1945.33
15815,0.10955870818052117,0.6309297535714574,0.7109918130767942,1,4,63,5,2100.6
15819,-0.009555071895148155,0.4649735207179271,0.6522558357529695,1,4,49,4,1905.45
15820,0.8861372264790353,-0.3690702464285427,-0.6830415952142667,0,3,319,1,206.98
15821,-0.06039313933757419,0.0,-0.07334227967501805,1,1,44,2,570.96
15822,-1.2282579451576368,0.0,0.1907441154080934,1,2,3,2,885.47
15823,0.960086287957098,-0.3690702464285427,-2.22885742172905,0,3,372,1,15.0
15825,0.5893760917508755,-0.3690702464285427,-0.11479878375788848,0,3,172,1,532.94
15826,0.05366807768314334,0.2618595071429148,0.5671228729076391,1,4,56,3,1654.31
15827,0.17961125833955535,1.4649735207179273,0.6299200342525877,2,2,73,14,1836.09
15829,0.3248990914393916,0.0,-0.008299574932839816,0,4,99,2,636.14
15830,-0.141975066077631,-0.3690702464285427,-0.06805473993205004,1,1,37,1,576.0
15831,0.07030818744334325,0.2618595071429148,0.1255928604732896,1,4,58,3,794.64
15832,0.7765785182985138,-0.3690702464285427,0.15670419973338817,0,4,254,1,836.79
15834,0.1596422557462171,0.4649735207179271,0.7456915948769365,1,4,70,4,2225.15
15835,-0.06039313933757419,0.4649735207179271,0.23567978236291182,1,4,44,4,954.09
15836,0.0,-0.3690702464285427,-0.9286449049801693,0,1,50,1,137.37
15837,0.11703971637257636,-0.3690702464285427,-0.2995387192671401,0,1,64,1,391.98
15838,-0.6981606380623229,1.7268330278608421,2.382339259785592,2,0,11,19,33643.08
15839,-0.19564314376077413,0.2618595071429148,0.2924859097126176,1,4,33,3,1048.49
15840,0.07030818744334325,0.0,-0.35815422204741815,0,1,58,2,355.56
15841,0.17304632220108546,0.4649735207179271,0.3857135764832874,1,4,72,4,1224.06
15843,0.8613874239259875,-0.3690702464285427,-1.0147431967434914,0,3,303,1,118.95000000000002
15844,-0.039410904771510984,-0.3690702464285427,-0.9582376559084061,0,1,46,1,130.73999999999998
15845,-0.5025174943015487,1.0000000000000002,1.0539711857270164,2,2,17,8,3711.77
15847,-0.1294414948306238,0.0,-0.30370929346823433,1,1,38,2,389.27
15850,-0.45167942685912266,0.0,-0.6071739881293292,1,1,19,2,234.88
15852,0.6269240005290753,0.0,-0.8347013245596561,0,3,186,2,160.71
15853,0.00936952474314159,-0.3690702464285427,-1.0571506536403996,0,3,51,1,110.8
15854,-1.1205877535282016,1.3347175194727927,0.9194649316148248,2,0,4,12,2969.12
15855,0.476800109801566,0.6309297535714574,0.05970126454671806,1,4,136,5,712.24
15856,-1.1205877535282016,2.0331032563043374,1.9398134519273262,2,0,4,27,16143.64
15857,-0.47642922941217053,-0.3690702464285427,-0.4662825690646465,0,1,18,1,297.0
15858,-0.5593496184885577,0.6309297535714574,0.4783377264611736,1,2,15,5,1427.5700000000002
15860,-0.10531069860088949,1.0000000000000002,0.24262512664323188,1,2,40,8,965.16
15861,-0.6595388019259375,1.0000000000000002,0.9545051646915794,2,2,12,8,3146.92
15862,-0.836971657636088,0.4649735207179271,0.15388482870408476,1,2,8,4,832.88
15863,-0.3250846385913979,0.0,-1.3407199173518278,0,1,25,2,68.84
15864,-0.38424214252171446,0.7712437491614222,0.6619366927799523,1,2,22,6,1936.32
15865,-0.10531069860088949,0.2618595071429148,0.1972762136449036,1,4,40,3,895.13
15866,0.3344541633345393,-0.3690702464285427,-0.6689785796219301,0,3,101,1,211.89
15867,-1.0326148013968623,1.5237190142858297,1.0697316518976383,2,0,5,15,3810.14
15869,0.8182473718134535,0.0,-0.8774392341267113,0,3,277,2,149.64
15870,-0.2100476571070129,-0.3690702464285427,-0.3651587859442083,0,1,32,1,351.44
15872,-0.5904904464328878,0.0,-0.42855610344935563,1,1,14,2,316.25
15874,0.10955870818052117,0.8927892607143721,1.1572657552907812,2,2,63,7,4405.88
15877,-1.562712108492176,0.0,-0.16492313260078992,1,1,1,2,490.33
15880,0.9561897766380689,-0.3690702464285427,-0.4047537258144409,0,3,369,1,329.03000000000003
15881,0.8754650456516969,0.6309297535714574,-0.15150678622957997,0,4,312,5,501.39
15882,0.6569346263371555,0.4649735207179271,-0.13381040283516657,0,4,198,4,516.36
15883,-1.3670689647314018,0.0,-0.29267653241266156,1,1,2,2,396.48
15885,0.28988261725410314,0.2618595071429148,-0.3192267528926305,0,4,92,3,379.35
15886,0.08639352236479389,-0.3690702464285427,-0.763163947391876,0,3,60,1,181.09
15888,0.22322295655453953,-0.3690702464285427,-0.8070216539626562,0,3,80,1,168.31
15889,0.5425500075866052,0.0,-0.257928658437929,0,3,156,2,420.07
15891,0.7204554542873731,-0.3690702464285427,-0.13928711584182088,0,3,226,1,511.68
15894,0.7746825812311168,0.0,-0.5502379132169777,0,3,253,2,258.25
15895,0.5205422352001655,-0.3690702464285427,-0.7695526128149115,0,3,149,1,179.17
15897,0.6471370234678903,0.0,-0.6783940462861311,0,3,194,2,208.59
15898,-1.562712108492176,0.6309297535714574,0.45959608944122315,2,2,1,5,1383.83
15899,0.9548839155897378,-0.3690702464285427,-1.4605225400804522,0,3,368,1,56.25
15900,-0.36370647472778334,-0.3690702464285427,-0.38987302849679056,0,1,23,1,337.28
15901,-0.5300973070953137,0.2618595071429148,-0.3646630739507069,1,1,16,3,351.73
15903,-0.786133590193662,0.8927892607143721,1.2485747348802012,2,2,9,7,5126.76
15904,-0.836971657636088,-0.3690702464285427,-0.8200838745527558,0,1,8,1,164.68
15906,-0.45167942685912266,0.8927892607143721,0.5347297432499998,1,2,19,7,1567.6899999999998
15907,-1.2282579451576368,0.2618595071429148,0.1888715439816325,1,2,3,3,882.72
15909,0.5921571678236234,-0.3690702464285427,-0.7282812409595496,0,3,173,1,191.94
15910,-1.8971662718267155,1.0000000000000002,0.38808021509705737,2,2,0,8,1228.88
15912,0.6058270725080276,0.0,-0.5356082530582248,0,3,178,2,264.62
15916,-0.5300973070953137,1.0000000000000002,0.5092926925098592,2,2,16,8,1502.86
15917,0.7631478001624079,-0.3690702464285427,-0.9942440217792293,0,3,247,1,123.1
15918,0.6371363470810009,0.0,-0.3953316626965454,0,3,190,2,334.23
15919,-0.45167942685912266,0.0,-0.12303838313055769,1,1,19,2,525.69
15920,0.5363638284573033,0.4649735207179271,-0.8099119250710877,0,3,154,4,167.5
15921,0.5893760917508755,-0.3690702464285427,-0.4158115855089288,0,3,172,1,323.03000000000003
15922,0.9613781638636149,-0.3690702464285427,-0.33504044185575876,0,3,373,1,369.5
15923,0.960086287957098,-0.3690702464285427,-0.9752186248558279,0,3,372,1,127.08
15925,0.6471370234678903,-0.3690702464285427,-0.6825491644797268,0,3,194,1,207.15
15930,0.1388110195737654,-0.3690702464285427,-0.2486114991915488,0,1,67,1,426.63
15932,-1.1205877535282016,1.0000000000000002,0.8148590969437434,2,2,4,8,2495.87
15933,-0.405690800867787,0.2618595071429148,0.3254334593705331,1,2,21,3,1107.46
15935,0.7473262069052701,0.0,-0.26254084279980666,0,3,239,2,416.86
15937,0.11703971637257636,-0.3690702464285427,-0.8948521261367259,0,3,64,1,145.35
15938,0.3838709768396838,0.6309297535714574,-0.2805181167989443,1,4,112,5,404.58
15939,0.27406102399696536,1.5237190142858297,1.3547937329847652,2,0,89,15,6115.01
15940,0.8739209951729948,-0.3690702464285427,-1.7268699766824946,0,3,311,1,35.8
15942,0.46611667641507204,-0.3690702464285427,-0.38958803417263527,0,3,133,1,337.44
15944,0.8165085758314399,-0.3690702464285427,-0.41197365737477243,0,3,276,1,325.1
15945,0.9509449927946468,-0.3690702464285427,-0.7634619081011774,0,3,365,1,181.0
15947,0.2349922074091187,-0.3690702464285427,0.5864454862545233,1,4,82,1,1708.24
15948,-0.836971657636088,0.0,0.23640503188003387,1,2,8,2,955.24
15949,-0.5300973070953137,0.0,-0.3428666540700992,1,1,16,2,364.72
15950,-0.22489545515401813,0.4649735207179271,0.5991698290371982,1,2,31,4,1744.71
15951,-0.836971657636088,0.0,0.056294733286733956,1,1,8,2,708.22
15952,-0.19564314376077413,0.4649735207179271,0.11587200003531553,1,4,33,4,781.91
15953,-0.5593496184885577,1.0000000000000002,0.5682032690547795,2,2,15,8,1657.28
15955,-0.3440092352296877,1.4649735207179273,1.1586836709410036,2,0,24,14,4416.26
15957,-0.22489545515401813,-0.3690702464285427,-0.24543469520680153,0,1,31,1,428.89
15958,0.18608807186562598,-0.3690702464285427,-1.0929646580697745,0,3,74,1,104.35
15963,-0.45167942685912266,0.0,-0.18941991072847347,1,1,19,2,470.76
15965,-0.5025174943015487,0.4649735207179271,0.13627672788780673,1,2,17,4,808.87
15967,-0.36370647472778334,0.0,-0.2908597352095838,1,1,23,2,397.68
15969,-1.3670689647314018,0.2618595071429148,0.01939444064439017,1,2,2,3,666.1
15970,0.8613874239259875,-0.3690702464285427,-0.43265444210706894,0,3,303,1,314.1
15971,-0.5025174943015487,1.3347175194727927,1.1284088326029367,2,0,17,12,4199.85
15973,0.9522615430325725,-0.3690702464285427,-0.4447875102163094,0,3,366,1,307.82000000000005
15974,-0.11722526352458314,0.8927892607143721,1.0085333645709076,2,2,39,7,3442.15
15975,0.24648121120320038,-0.3690702464285427,-0.3325891192456596,0,3,84,1,371.01
15976,0.5694463707436582,0.0,-0.2471897071506292,0,3,165,2,427.64
15977,-0.5025174943015487,0.0,0.2960587500285914,1,1,17,2,1054.73
15978,0.20501266850391572,-0.3690702464285427,0.3206953953834069,1,4,77,1,1098.78
15980,0.2686697348046577,0.2618595071429148,0.790975902973745,1,4,88,3,2398.86
15981,-0.3440092352296877,1.0000000000000002,1.0026107351433864,2,2,24,8,3408.48
15983,-0.38424214252171446,0.4649735207179271,0.49397487186195743,1,2,22,4,1465.12
15984,-1.3670689647314018,1.1826583386441383,0.8799492856984084,2,0,2,10,2780.63
15985,0.4286936368278683,0.0,0.34414830749466213,1,4,123,2,1142.42
15986,-0.2402146898412107,-0.3690702464285427,-0.8076983755406995,0,1,30,1,168.12
15987,-0.6595388019259375,0.8927892607143721,0.4805275435156429,2,2,12,7,1432.77
15988,-0.45167942685912266,-0.3690702464285427,-0.8495293191539375,0,1,19,1,156.78
15990,-0.06039313933757419,0.0,0.1236733496875344,1,4,44,2,792.11
15992,-1.2282579451576368,-0.3690702464285427,-1.6331696821682053,0,1,3,1,41.99
15993,-0.836971657636088,0.8927892607143721,0.8793076053191405,2,2,8,7,2777.67
15994,0.036433554096187475,-0.3690702464285427,-0.26628810102913464,0,1,54,1,414.27
15996,0.2686697348046577,0.7712437491614222,0.2832792944966834,1,4,88,6,1032.58
15998,-0.15484290499498438,0.6309297535714574,0.9415977407935083,1,2,36,5,3080.22
16000,-1.3670689647314018,0.2618595071429148,1.7805104881403058,2,0,2,3,12393.7
16003,-0.2560362830983483,0.6309297535714574,0.8700622107769976,1,2,29,5,2735.37
16005,-0.6595388019259375,0.4649735207179271,-0.06523070003903271,1,2,12,4,578.71
16006,0.6874688981200932,-0.3690702464285427,-1.1100819637955683,0,3,211,1,101.4
16007,-0.029252311393243784,0.4649735207179271,0.5813357529421225,1,4,47,4,1693.81
16008,-0.36370647472778334,0.2618595071429148,-0.17926016508881815,1,1,23,3,478.78
16009,-0.38424214252171446,0.4649735207179271,0.24694502588031061,1,2,22,4,972.11
16010,0.7592407718289634,0.2618595071429148,-0.2988949324132137,0,3,245,3,392.4
16011,-0.836971657636088,1.578901923162566,0.9927157122552502,2,0,8,16,3352.96
16012,-0.16806333096700918,0.2618595071429148,0.4731345878301133,1,4,35,3,1415.29
16013,-1.2282579451576368,2.5237190142858306,2.4417834973408303,2,0,3,47,37130.6
16014,-0.141975066077631,0.2618595071429148,0.001728555368480864,1,4,37,3,646.83
16015,-1.2282579451576368,0.2618595071429148,0.053167887747628415,1,2,3,3,704.55
16016,-1.2282579451576368,1.0000000000000002,0.4941351715099449,2,2,3,8,1465.51
16017,-0.029252311393243784,-0.3690702464285427,-0.6690068902936958,0,1,47,1,211.88
16018,-0.11722526352458314,0.0,-0.2741325459583231,1,1,39,2,408.9
16019,-0.039410904771510984,1.0959032742893848,1.0659402174105852,2,2,46,9,3786.24
16020,-0.5300973070953137,0.2618595071429148,0.16684797863535727,1,2,16,3,851.01
16022,0.7878003115843977,-0.3690702464285427,-0.040861794508444946,0,3,260,1,602.63
16023,-0.039410904771510984,0.2618595071429148,0.0660642488468731,1,4,46,3,719.8100000000001
16024,-0.6595388019259375,-0.3690702464285427,-0.5672607719766686,0,1,12,1,251.03
16025,-0.2560362830983483,-0.3690702464285427,-0.23052154563120691,0,1,29,1,439.66
16026,-0.07123663753324773,-0.3690702464285427,-0.6040902467027265,0,1,43,1,236.09
16027,0.2846661841473646,0.7712437491614222,0.2232666434828331,1,4,91,6,934.62
16029,-0.1294414948306238,2.7855785214287443,2.910768062410202,2,0,38,63,80850.84
16030,0.8708179917918428,-0.3690702464285427,-0.40073133712062803,0,3,309,1,331.24
16031,0.28988261725410314,0.0,-0.09814472207947006,0,4,92,2,547.9
16033,-1.0326148013968623,1.7712437491614224,1.5726945091489526,2,0,5,20,8778.82
16034,0.6520606923420712,0.2618595071429148,-0.23320822175545491,0,4,196,3,437.7
16036,0.263217525801292,0.0,0.09790902461063511,1,4,87,2,758.9200000000001
16037,0.8041583310922792,0.2618595071429148,0.16967790352054196,0,4,269,3,855.02
16038,-0.8938037818230972,0.2618595071429148,-0.1881182277728388,1,1,7,3,471.78
16040,0.1244065062275264,0.2618595071429148,0.42820610379311586,1,4,65,3,1313.55
16041,-0.2402146898412107,0.2618595071429148,0.9582232572816782,1,2,30,3,3166.4
16042,-0.38424214252171446,0.6309297535714574,0.3623455090106661,1,2,22,5,1177.47
16043,-0.141975066077631,0.4649735207179271,0.10974405899978153,1,4,37,4,773.99
16045,0.4128720435707305,0.4649735207179271,0.4405269700462489,1,4,119,4,1340.7
16048,0.9613781638636149,0.0,-0.5544604702782547,0,3,373,2,256.44000000000005
16049,-0.10531069860088949,0.2618595071429148,0.3074143033557061,1,4,40,3,1074.81
16050,0.5921571678236234,-0.3690702464285427,-0.9263408186455188,0,3,173,1,137.9
16052,0.036433554096187475,-0.3690702464285427,-0.34726624554170804,0,1,54,1,362.06
16053,-0.2100476571070129,0.0,0.5129246643329052,1,4,32,2,1511.95
16054,0.507500485535625,-0.3690702464285427,0.11740197777278016,0,4,145,1,783.9
16055,0.7075301628054642,-0.3690702464285427,-0.9399441946884011,0,3,220,1,134.8
16056,-0.04978797918717493,-0.3690702464285427,0.005364435836709859,1,1,45,1,650.75
16057,-0.5300973070953137,0.8927892607143721,0.755884634794687,2,2,16,7,2263.12
16059,0.1244065062275264,0.7712437491614222,0.48903819903499973,1,4,65,6,1453.16
16062,-0.786133590193662,0.4649735207179271,0.35002305370202297,1,2,9,4,1153.62
16063,0.7878003115843977,-0.3690702464285427,-0.3933751901512597,0,3,260,1,335.32
16065,0.9509449927946468,-0.3690702464285427,-0.33889172891427916,0,3,365,1,367.14
16066,-0.5300973070953137,0.6309297535714574,0.516534880023703,1,2,16,5,1521.04
16070,-0.38424214252171446,0.0,0.16765384867823063,1,1,22,2,852.1500000000001
16071,-0.06039313933757419,-0.3690702464285427,-0.4098704055424278,0,1,44,1,326.24
16072,0.8369716576360883,-0.3690702464285427,-0.0594263400293863,0,3,288,1,584.3199999999999
16073,0.8517688589900415,-0.3690702464285427,-0.997653196243547,0,3,297,1,122.4
16076,-1.2282579451576368,1.1826583386441383,0.7482796500021489,2,2,3,10,2234.73
16078,0.8285505824152961,-0.3690702464285427,-1.2573576435973388,0,3,283,1,79.2
16079,-0.5300973070953137,0.2618595071429148,0.4455816748627519,1,2,16,3,1352.0
16080,0.22914346473365005,0.0,-0.6542408753452919,0,3,81,2,217.16
16081,0.05366807768314334,0.6309297535714574,0.8840067987942308,1,4,56,5,2799.42
16083,0.32970027894145965,0.0,0.43006922491180827,1,4,100,2,1317.62
16084,0.854996398534705,-0.3690702464285427,-0.2353000433703294,0,3,299,1,436.18
16085,-0.36370647472778334,0.6309297535714574,0.2527389387542358,1,2,23,5,981.51
16086,0.07841788023619099,0.6309297535714574,0.33296028098334224,1,4,59,5,1121.39
16091,0.5363638284573033,0.0,-0.43082104166177626,0,3,154,2,315.06
16092,0.3923363757767996,0.2618595071429148,0.14293007587057519,1,4,114,3,817.86
16093,0.3575454287574991,-0.3690702464285427,-2.1578705595241776,0,3,106,1,17.0
16094,-0.6981606380623229,0.4649735207179271,0.30932722141452773,1,2,11,4,1078.23
16096,0.7951390897495282,-0.3690702464285427,-0.42031090814205363,0,3,264,1,320.62
16097,0.7493325106808756,-0.3690702464285427,-0.7501974056841993,0,3,240,1,185.05
16098,0.263217525801292,0.8927892607143721,0.683121984330291,1,4,87,7,2005.63
16099,0.0,0.2618595071429148,0.07608923469397685,1,4,50,3,731.9000000000001
16101,0.1596422557462171,-0.3690702464285427,0.41763777071902153,1,4,70,1,1290.7
16102,-0.08232943326112528,0.2618595071429148,0.6319015888217949,1,4,42,3,1842.14
16103,-0.8938037818230972,0.7712437491614222,0.47921039556279726,2,2,7,6,1429.64
16104,0.09423947349332881,-0.3690702464285427,-0.4638403527649611,0,1,61,1,298.21
16105,0.7650895145044322,-0.3690702464285427,-0.3904434217590765,0,3,248,1,336.96
16106,0.1244065062275264,-0.3690702464285427,-1.07033965992925,0,3,65,1,108.38
16107,-0.5025174943015487,0.8927892607143721,0.965365726334004,2,2,17,7,3204.1600000000003
16108,0.24648121120320038,-0.3690702464285427,0.16079794089941374,0,4,84,1,842.5
16109,0.7031436292963993,0.0,-0.03169622085904385,0,4,218,2,611.8799999999999
16110,-0.04978797918717493,0.2618595071429148,0.4315893243934091,1,4,45,3,1320.95
16112,0.5008449957020699,0.4649735207179271,-0.7165264616770515,0,3,143,4,195.74
16113,0.6191203474819041,-0.3690702464285427,-0.8322093992411568,0,3,183,1,161.38
16114,0.5837653847784572,-0.3690702464285427,-0.9357426942829898,0,3,170,1,135.75000000000003
16115,-0.786133590193662,1.0000000000000002,0.5695102488985713,2,2,9,8,1660.88
16116,0.6874688981200932,-0.3690702464285427,-0.030811831281603898,0,3,211,1,612.78
16117,0.634603452220883,-0.3690702464285427,-0.6140349500457556,0,3,189,1,232.21
16119,-0.836971657636088,0.0,-0.25323787192654496,1,1,8,2,423.36
16120,0.07841788023619099,0.4649735207179271,0.42618081847873723,1,4,59,4,1309.14
16121,0.062059860728309484,0.0,0.16942438764365023,1,4,57,2,854.6600000000001
16122,0.17961125833955535,0.4649735207179271,0.03572246229479656,1,4,73,4,684.4200000000001
16123,0.00936952474314159,-0.3690702464285427,-0.44486557909411006,0,1,51,1,307.78
16124,0.8831120418808676,-0.3690702464285427,-0.5721348667192278,0,3,317,1,249.0
16125,0.9535745108164436,-0.3690702464285427,-0.4819564082200739,0,3,367,1,289.35
16126,-0.2560362830983483,0.4649735207179271,1.3715820608337026,2,2,29,4,6287.77
16127,-0.11722526352458314,-0.3690702464285427,0.010429102076030027,1,1,39,1,656.25
16128,-0.5025174943015487,0.6309297535714574,0.6442265526340536,1,2,17,5,1880.22
16131,0.00936952474314159,0.7712437491614222,1.0197001497541902,2,2,51,6,3506.5400000000004
16133,-1.2282579451576368,2.2098316767340234,1.8787915152254018,2,0,3,33,14589.04
16134,-0.405690800867787,0.0,-0.025620184301536137,1,1,21,2,618.09
16135,0.7914836528511833,-0.3690702464285427,-0.13242571983943388,0,3,262,1,517.55
16136,0.07841788023619099,0.2618595071429148,0.05727969041424035,1,4,59,3,709.38
16139,-0.47642922941217053,0.2618595071429148,-0.008990501893386568,1,1,18,3,635.41
16140,0.1244065062275264,0.0,0.0705376308044992,1,4,65,2,725.18
16141,0.2686697348046577,-0.3690702464285427,-0.023375555938714,0,4,88,1,620.4
16142,0.7670234464033656,-0.3690702464285427,-0.11209582268168185,0,3,249,1,535.34
16143,-1.2282579451576368,0.7712437491614222,0.7974902025697687,2,2,3,6,2424.94
16144,0.7611982404886077,-0.3690702464285427,-0.7829812694214983,0,3,246,1,175.2
16145,-0.836971657636088,1.261859507142915,1.0680451087591463,2,0,8,11,3799.49
16146,0.5456136074837743,0.2618595071429148,0.07792026485622477,1,4,157,3,734.13
16147,0.46611667641507204,-0.3690702464285427,-0.32615935805623597,0,3,133,1,375.0
16148,0.8501469570836147,-0.3690702464285427,-1.279398599010446,0,3,296,1,76.32000000000001
16149,-1.1205877535282016,0.0,-0.5005696979907479,1,1,4,2,280.52
16150,-0.08232943326112528,0.6309297535714574,0.6971901055300305,1,2,42,5,2053.02
16152,0.8023679195283855,-0.3690702464285427,0.6276027005491713,0,4,268,1,1829.04
16153,-0.009555071895148155,0.6309297535714574,0.6260165255621646,1,4,49,5,1824.23
16156,-0.836971657636088,1.0959032742893848,0.943905329077662,2,2,8,9,3092.04
16157,-0.5593496184885577,0.2618595071429148,0.010832442720681972,1,1,15,3,656.69
16159,0.8251405656583424,-0.3690702464285427,-0.3707249882810319,0,3,281,1,348.2
16160,0.1244065062275264,0.0,0.27910143581067054,1,4,65,2,1025.44
16161,-1.562712108492176,1.7268330278608421,1.2945981002539886,2,0,1,19,5533.67
16162,0.7727791651026745,-0.3690702464285427,-1.7012196487944156,0,3,252,1,37.4
16163,0.7330435254907093,0.0,0.17078929719285488,0,4,232,2,856.6000000000001
16164,-0.5025174943015487,0.2618595071429148,0.1463209001384142,1,2,17,3,822.48
16168,-0.7401449642023266,2.0331032563043374,1.066156605499421,2,0,10,27,3787.6
16169,-0.836971657636088,0.4649735207179271,0.6256003293453188,1,2,8,4,1822.97
16170,0.0,0.7712437491614222,0.6457719702329038,1,2,50,6,1885.05
16171,0.07841788023619099,-0.3690702464285427,-1.3042225700808048,0,3,59,1,73.2
16172,0.3052018519412955,0.6309297535714574,0.3429822988617382,1,4,95,5,1140.21
16173,-0.5593496184885577,0.7712437491614222,0.47442260462681285,1,2,15,6,1418.3200000000002
16174,0.4402284178965773,0.2618595071429148,0.2696983793973748,1,4,126,3,1009.55
16175,0.3001492888863435,0.4649735207179271,0.2861936224521831,1,4,94,4,1037.59
16177,0.0,-0.3690702464285427,-0.39944475345309355,0,1,50,1,331.95
16178,0.483793208478914,-0.3690702464285427,-0.7099455948103556,0,3,138,1,197.9
16179,0.08639352236479389,-0.3690702464285427,-0.6579263968812856,0,3,60,1,215.83
16180,0.32970027894145965,1.0000000000000002,1.6663088309844472,2,0,100,8,10254.18
16181,0.17961125833955535,-0.3690702464285427,-0.449253655060733,0,3,73,1,305.54
16182,0.17304632220108546,0.4649735207179271,1.402395229433749,1,4,72,4,6617.65
16183,0.1388110195737654,-0.3690702464285427,-0.387330659257779,0,3,67,1,338.71000000000004
16184,0.11703971637257636,0.7712437491614222,0.35271568072730464,1,4,64,6,1158.79
16185,-0.5300973070953137,0.0,-0.11879654695226335,1,1,16,2,529.41
16186,-0.38424214252171446,1.3347175194727927,1.100076600178142,2,0,22,12,4006.94
16187,-0.22489545515401813,1.5237190142858297,1.4285708940578157,2,0,31,15,6911.4400000000005
16188,-0.06039313933757419,0.4649735207179271,0.252953597683345,1,4,44,4,981.86
16189,-0.5593496184885577,0.0,-0.6589000284771298,1,1,15,2,215.48
16190,-0.10531069860088949,-0.3690702464285427,-0.6600146796840257,0,1,40,1,215.08
16191,-1.3670689647314018,1.4021735027328797,1.2548605281488276,2,0,2,13,5180.52
16193,0.7412567512445486,-0.3690702464285427,-0.43198536866583137,0,3,236,1,314.45
16198,0.1924790972569085,-0.3690702464285427,-0.2863400587752786,0,3,75,1,400.681
16200,-1.1205877535282016,0.0,0.30407736769337546,1,2,4,2,1068.87
16201,-1.2282579451576368,0.4649735207179271,0.6388362753469677,2,2,3,4,1863.47
16202,0.9443078130023744,-0.3690702464285427,-0.341960957224354,0,3,360,1,365.27
16203,0.07030818744334325,0.4649735207179271,-0.05065581994210348,1,4,58,4,592.9
16204,-0.36370647472778334,-0.3690702464285427,-0.31162146058083595,0,1,23,1,384.18
16205,-0.2402146898412107,0.4649735207179271,0.09688505763401713,1,4,30,4,757.63
16206,0.036433554096187475,0.4649735207179271,-0.11016613044207388,1,4,54,4,537.06
16207,-0.3250846385913979,-0.3690702464285427,-0.29586916567650307,0,1,25,1,394.38
