InvoiceNo,CustomerID,InvoiceDate,InvoiceValue,TotalQuantity,ProductDiversity,LineCount,InvoiceValue_robust_z,TotalQuantity_robust_z,ProductDiversity_robust_z,InvoiceValue_iqr_flag,TotalQuantity_iqr_flag,ProductDiversity_iqr_flag,AnomalyFlag_N0,AnomalyFlag_N0_highconfidence,AnomalyFlag_N0_candidate,LikelyDataError
553183,16076,2011-05-15 12:31:00,305.45,137,16,16,0.03321655963460292,-0.08894505494505493,0.06745,False,False,False,False,False,False,False
553184,13232,2011-05-15 12:33:00,305.76,122,58,59,0.03465270098561086,-0.20012637362637364,2.90035,False,False,False,False,False,False,False
553185,17504,2011-05-15 12:35:00,537.49,295,21,21,1.1081915244342184,1.0821648351648352,0.40469999999999995,False,False,False,False,False,False,False
553186,13183,2011-05-15 12:46:00,388.20000000000005,228,8,8,0.4165736460730112,0.5855549450549451,-0.47214999999999996,False,False,False,False,False,False,False
553187,16809,2011-05-15 12:53:00,128.8,110,19,19,-0.7851523747381435,-0.28907142857142853,0.2698,False,False,False,False,False,False,False
553188,15379,2011-05-15 12:55:00,209.18,100,10,10,-0.4127748205638929,-0.3631923076923077,-0.33725,False,False,False,False,False,False,False
553189,15033,2011-05-15 13:14:00,419.34,189,78,80,0.5608363611387756,0.2964835164835165,4.24935,False,False,True,True,False,True,False
553190,15164,2011-05-15 13:14:00,194.79,94,38,40,-0.47943957553487415,-0.40766483516483515,1.55135,False,False,False,False,False,False,False
553191,13118,2011-05-15 13:22:00,185.22,50,15,15,-0.5237746488546996,-0.7337967032967032,0.0,False,False,False,False,False,False,False
553192,15333,2011-05-15 13:27:00,1028.56,344,16,16,3.38317840585185,1.4453571428571428,0.06745,True,False,False,True,False,False,False
553193,15081,2011-05-15 13:31:00,136.9,56,9,9,-0.7476273910505169,-0.6893241758241758,-0.40469999999999995,False,False,False,False,False,False,False
553194,16283,2011-05-15 13:37:00,277.81,160,36,36,-0.09483165630687855,0.08153296703296703,1.41645,False,False,False,False,False,False,False
553196,17114,2011-05-15 14:15:00,45.7,6,6,6,-1.17013091108898,-1.0599285714285716,-0.60705,False,False,False,False,False,False,False
553197,17263,2011-05-15 14:32:00,63.440000000000005,36,23,23,-1.087946564099042,-0.8375659340659339,0.5396,False,False,False,False,False,False,False
553198,13752,2011-05-15 14:48:00,298.99,230,25,25,0.0032892269652118867,0.6003791208791208,0.6745,False,False,False,False,False,False,False
553199,17758,2011-05-15 15:13:00,442.34000000000003,244,58,58,0.6673887839554934,0.7041483516483517,2.90035,False,False,False,False,False,False,False
553200,16034,2011-05-15 15:14:00,137.7,66,9,9,-0.7439212198221093,-0.6152032967032967,-0.40469999999999995,False,False,False,False,False,False,False
553201,17758,2011-05-15 15:31:00,25.75,13,4,4,-1.2625535560973935,-1.008043956043956,-0.74195,False,False,False,False,False,False,False
553202,15854,2011-05-15 16:02:00,217.19,262,52,52,-0.37566678113946217,0.8375659340659339,2.49565,False,False,False,False,False,False,False
553204,16877,2011-05-15 16:13:00,77.75,35,25,26,-1.0216524262509015,-0.844978021978022,0.6745,False,False,False,False,False,False,False
553205,15813,2011-05-16 08:13:00,533.26,234,11,11,1.0885951440640134,0.6300274725274725,-0.2698,False,False,False,False,False,False,False
553207,17001,2011-05-16 09:02:00,382.35,179,18,18,0.3894722689652807,0.22236263736263737,0.20234999999999997,False,False,False,False,False,False,False
553209,13777,2011-05-16 09:23:00,266.70000000000005,150,6,6,-0.14630110924138845,0.007412087912087912,-0.60705,False,False,False,False,False,False,False
553211,15358,2011-05-16 09:40:00,439.75,383,27,27,0.6553900546035237,1.7344285714285714,0.8093999999999999,False,False,False,False,False,False,False
553212,15358,2011-05-16 09:42:00,104.16,72,6,6,-0.8993024485730966,-0.5707307692307693,-0.60705,False,False,False,False,False,False,False
553213,13408,2011-05-16 09:49:00,636.64,416,6,6,1.5675251210549817,1.9790274725274726,-0.60705,False,False,False,False,False,False,False
553214,13408,2011-05-16 09:49:00,464.1,298,10,10,0.7681966413681792,1.1044010989010988,-0.33725,False,False,False,False,False,False,False
553215,13408,2011-05-16 09:50:00,205.88,34,4,4,-0.4280627768810742,-0.8523901098901099,-0.74195,False,False,False,False,False,False,False
553216,13408,2011-05-16 09:52:00,132.8,32,1,1,-0.7666215185961056,-0.8672142857142857,-0.9442999999999999,False,False,False,False,False,False,False
553217,13408,2011-05-16 09:52:00,306.0,36,1,1,0.03576455235413317,-0.8375659340659339,-0.9442999999999999,False,False,False,False,False,False,False
553218,13408,2011-05-16 09:54:00,134.10000000000002,30,2,2,-0.7605989903499433,-0.8820384615384615,-0.8768499999999999,False,False,False,False,False,False,False
553219,13769,2011-05-16 09:57:00,318.06,118,11,11,0.0916350836223773,-0.22977472527472528,-0.2698,False,False,False,False,False,False,False
553220,13319,2011-05-16 09:57:00,732.9200000000001,292,31,31,2.0135628283938334,1.0599285714285716,1.0792,False,False,False,False,False,False,False
553221,16607,2011-05-16 09:58:00,327.0,179,14,14,0.13305154709983186,0.22236263736263737,-0.06745,False,False,False,False,False,False,False
553223,12993,2011-05-16 10:28:00,72.4,28,4,4,-1.0464374463408772,-0.8968626373626373,-0.74195,False,False,False,False,False,False,False
553224,17228,2011-05-16 10:40:00,208.2,225,34,34,-0.41731488031869224,0.5633186813186813,1.28155,False,False,False,False,False,False,False
553225,16912,2011-05-16 10:41:00,283.32,96,11,11,-0.06930540197122145,-0.3928406593406593,-0.2698,False,False,False,False,False,False,False
553226,16912,2011-05-16 10:43:00,124.7,52,6,6,-0.8041465022837324,-0.7189725274725275,-0.60705,False,False,False,False,False,False,False
553227,14211,2011-05-16 10:46:00,150.4,28,5,5,-0.6850857515711392,-0.8968626373626373,-0.6745,False,False,False,False,False,False,False
553228,16496,2011-05-16 10:48:00,448.34000000000003,334,30,30,0.6951850681685502,1.3712362637362636,1.01175,False,False,False,False,False,False,False
553229,15039,2011-05-16 10:50:00,496.49,254,37,37,0.9182502489783306,0.7782692307692308,1.4839,False,False,False,False,False,False,False
553235,13018,2011-05-16 11:13:00,345.42,311,22,22,0.21838613963391623,1.2007582417582416,0.47214999999999996,False,False,False,False,False,False,False
553239,16226,2011-05-16 11:31:00,109.32000000000001,108,4,4,-0.8753976441498679,-0.30389560439560437,-0.74195,False,False,False,False,False,False,False
553315,16705,2011-05-16 12:03:00,1203.3200000000002,492,18,18,4.192791510697484,2.542346153846154,0.20234999999999997,True,False,False,True,False,True,False
553317,16705,2011-05-16 12:04:00,343.44,108,5,5,0.20921336584360742,-0.30389560439560437,-0.6745,False,False,False,False,False,False,False
553319,16705,2011-05-16 12:05:00,33.0,20,1,1,-1.22896637933995,-0.9561593406593406,-0.9442999999999999,False,False,False,False,False,False,False
553339,15125,2011-05-16 12:19:00,1820.64,768,15,15,7.052658539098186,4.5880824175824175,0.0,True,True,False,True,True,True,False
553340,15125,2011-05-16 12:20:00,1122.2,572,18,18,3.8169857481369562,3.1353131868131867,0.20234999999999997,True,False,False,True,False,True,False
553341,16293,2011-05-16 12:25:00,307.88,110,18,18,0.04447405474089094,-0.28907142857142853,0.20234999999999997,False,False,False,False,False,False,False
553342,16293,2011-05-16 12:26:00,125.55000000000001,81,8,8,-0.8002086953535491,-0.504021978021978,-0.47214999999999996,False,False,False,False,False,False,False
553343,16642,2011-05-16 12:35:00,307.73,131,15,15,0.043779147635564626,-0.13341758241758242,0.0,False,False,False,False,False,False,False
553344,14952,2011-05-16 12:45:00,298.8,72,4,4,0.0024090112984650994,-0.5707307692307693,-0.74195,False,False,False,False,False,False,False
553345,16729,2011-05-16 12:53:00,533.7,312,34,34,1.090633538239638,1.2081703296703297,1.28155,False,False,False,False,False,False,False
553346,17054,2011-05-16 12:57:00,306.45,147,15,15,0.03784927367011238,-0.014824175824175823,0.0,False,False,False,False,False,False,False
553347,14755,2011-05-16 12:59:00,560.27,203,27,27,1.2137247501631239,0.4002527472527473,0.8093999999999999,False,False,False,False,False,False,False
553350,12871,2011-05-16 13:32:00,132.0,80,4,4,-0.7703276898245132,-0.5114340659340659,-0.74195,False,False,False,False,False,False,False
553351,18118,2011-05-16 13:35:00,311.7,176,55,55,0.062171022356537056,0.20012637362637364,2.698,False,False,False,False,False,False,False
553352,13089,2011-05-16 13:41:00,239.48,86,11,11,-0.2724035852879563,-0.46696153846153843,-0.2698,False,False,False,False,False,False,False
553356,14038,2011-05-16 14:05:00,716.32,501,45,45,1.936659775404376,2.609054945054945,2.0235,False,False,False,False,False,False,False
553363,13650,2011-05-16 14:19:00,373.40000000000003,150,17,17,0.3480094783474711,0.007412087912087912,0.1349,False,False,False,False,False,False,False
553368,18102,2011-05-16 14:24:00,8895.66,1787,17,17,39.82920299460834,12.140999999999998,0.1349,True,True,False,True,True,True,False
553369,15044,2011-05-16 14:30:00,474.85,109,26,26,0.817998317249906,-0.2964835164835165,0.74195,False,False,False,False,False,False,False
553371,17288,2011-05-16 14:32:00,245.88,204,5,5,-0.24275421546069573,0.40766483516483515,-0.6745,False,False,False,False,False,False,False
553374,14489,2011-05-16 14:51:00,463.38,299,30,30,0.7648610872626123,1.1118131868131869,1.01175,False,False,False,False,False,False,False
553377,14888,2011-05-16 14:58:00,369.2,184,20,20,0.3285520793983311,0.2594230769230769,0.33725,False,False,False,False,False,False,False
553379,14676,2011-05-16 15:28:00,368.76,180,3,3,0.32651368522270696,0.22977472527472528,-0.8093999999999999,False,False,False,False,False,False,False
553380,17190,2011-05-16 15:29:00,195.0,1,1,1,-0.4784667055874171,-1.096989010989011,-0.9442999999999999,False,False,False,False,False,False,False
553381,13456,2011-05-16 15:34:00,207.66,100,13,13,-0.4198165458978673,-0.3631923076923077,-0.1349,False,False,False,False,False,False,False
553382,14217,2011-05-16 15:47:00,202.24,96,8,8,-0.4449258559703286,-0.3928406593406593,-0.47214999999999996,False,False,False,False,False,False,False
553383,18230,2011-05-16 15:48:00,403.26000000000005,240,13,13,0.4863423194477836,0.6745,-0.1349,False,False,False,False,False,False,False
553384,16899,2011-05-16 15:53:00,177.0,64,25,25,-0.5618555582265875,-0.6300274725274725,0.6745,False,False,False,False,False,False,False
553385,16710,2011-05-16 15:53:00,423.3,375,70,70,0.5791819087193931,1.6751318681318679,3.7097499999999997,False,False,True,True,False,True,False
553386,13381,2011-05-16 16:22:00,655.24,330,27,27,1.6536936021154578,1.341587912087912,0.8093999999999999,False,False,False,False,False,False,False
553388,15910,2011-05-16 16:36:00,120.82000000000001,115,26,26,-0.8221214327415091,-0.252010989010989,0.74195,False,False,False,False,False,False,False
553390,17841,2011-05-16 16:41:00,466.28000000000003,220,92,93,0.7782959579655898,0.5262582417582418,5.19365,False,False,True,True,True,True,False
553392,16131,2011-05-16 16:44:00,608.16,252,11,11,1.4355854253236722,0.763445054945055,-0.2698,False,False,False,False,False,False,False
553402,17898,2011-05-16 17:13:00,99.84,124,20,20,-0.9193157732064975,-0.1853021978021978,0.33725,False,False,False,False,False,False,False
553403,18061,2011-05-17 08:18:00,159.49,41,6,6,-0.642974380988358,-0.8005054945054946,-0.60705,False,False,False,False,False,False,False
553404,14952,2011-05-17 08:34:00,392.88,228,16,16,0.4382547477591952,0.5855549450549451,0.06745,False,False,False,False,False,False,False
553405,14952,2011-05-17 08:37:00,581.6,312,25,25,1.312540540540541,1.2081703296703297,0.6745,False,False,False,False,False,False,False
553406,14952,2011-05-17 08:38:00,77.5,50,1,1,-1.022810604759779,-0.7337967032967032,-0.9442999999999999,False,False,False,False,False,False,False
553408,13976,2011-05-17 09:13:00,357.98,154,10,10,0.2765730279199151,0.03706043956043956,-0.33725,False,False,False,False,False,False,False
553410,14320,2011-05-17 09:24:00,125.28,90,8,8,-0.8014595281431368,-0.43731318681318676,-0.47214999999999996,False,False,False,False,False,False,False
553412,14344,2011-05-17 09:40:00,61.5,26,4,4,-1.0969340293279304,-0.9116868131868131,-0.74195,False,False,False,False,False,False,False
553416,18198,2011-05-17 10:04:00,422.28000000000003,340,3,3,0.5744565404031735,1.4157087912087911,-0.8093999999999999,False,False,False,False,False,False,False
553417,13871,2011-05-17 10:08:00,631.49,278,32,32,1.543666643772108,0.9561593406593406,1.14665,False,False,False,False,False,False,False
553418,18257,2011-05-17 10:10:00,357.4,192,17,17,0.2738860537793194,0.3187197802197802,0.1349,False,False,False,False,False,False,False
553419,16639,2011-05-17 10:10:00,162.95000000000002,47,6,6,-0.6269451904254953,-0.756032967032967,-0.60705,False,False,False,False,False,False,False
553420,17519,2011-05-17 10:14:00,306.85,87,12,12,0.03970235928431632,-0.45954945054945057,-0.20234999999999997,False,False,False,False,False,False,False
553421,16139,2011-05-17 10:23:00,139.8,84,6,6,-0.7341925203475393,-0.4817857142857143,-0.60705,False,False,False,False,False,False,False
553422,16923,2011-05-17 10:27:00,130.0,40,1,1,-0.7795931178955321,-0.8079175824175824,-0.9442999999999999,False,False,False,False,False,False,False
553423,17811,2011-05-17 10:28:00,186.17000000000002,89,29,32,-0.5193735705209656,-0.44472527472527473,0.9442999999999999,False,False,False,False,False,False,False
553427,17522,2011-05-17 10:36:00,100.97999999999999,90,3,3,-0.9140344792060168,-0.43731318681318676,-0.8093999999999999,False,False,False,False,False,False,False
553461,16316,2011-05-17 10:57:00,680.14,462,46,46,1.7690481815996433,2.319983516483516,2.0909500000000003,False,False,False,False,False,False,False
553462,17147,2011-05-17 10:57:00,563.61,267,28,28,1.2291980150417257,0.8746263736263735,0.8768499999999999,False,False,False,False,False,False,False
553463,13488,2011-05-17 11:02:00,927.45,471,44,44,2.9147646897214887,2.3866923076923077,1.95605,True,False,False,True,False,False,False
553464,16218,2011-05-17 11:07:00,925.16,572,17,17,2.9041557745801714,3.1353131868131867,0.1349,True,False,False,True,False,False,False
553465,16218,2011-05-17 11:09:00,116.0,80,1,1,-0.8444511143926646,-0.5114340659340659,-0.9442999999999999,False,False,False,False,False,False,False
553466,17949,2011-05-17 11:10:00,259.2,360,1,1,-0.1810464645077097,1.5639505494505495,-0.9442999999999999,False,False,False,False,False,False,False
553467,17857,2011-05-17 11:11:00,159.0,150,1,1,-0.6452444108657577,0.007412087912087912,-0.9442999999999999,False,False,False,False,False,False,False
553468,16029,2011-05-17 11:14:00,921.5999999999999,576,4,4,2.887663312613758,3.1649615384615384,-0.74195,True,False,False,True,False,False,False
553469,16029,2011-05-17 11:15:00,905.76,372,5,5,2.8142811222912885,1.6528956043956045,-0.6745,True,False,False,True,False,False,False
553470,18102,2011-05-17 11:27:00,5410.0599999999995,1325,11,11,23.681414952436555,8.716615384615384,-0.2698,True,True,False,True,True,True,False
553471,18102,2011-05-17 11:28:00,2462.26,330,9,9,10.025100518561768,1.341587912087912,-0.40469999999999995,True,False,False,True,True,True,False
553472,15093,2011-05-17 11:28:00,793.47,617,16,16,2.294073663243931,3.468857142857143,0.06745,False,True,False,True,False,False,False
553473,18102,2011-05-17 11:28:00,254.88,216,3,3,-0.20105978914111056,0.4966098901098901,-0.8093999999999999,False,False,False,False,False,False,False
553474,18102,2011-05-17 11:29:00,276.48,144,1,1,-0.10099316597410606,-0.03706043956043956,-0.9442999999999999,False,False,False,False,False,False,False
553475,18102,2011-05-17 11:31:00,866.4,306,5,5,2.6319374978536354,1.1636978021978022,-0.6745,False,False,False,False,False,False,False
553476,14221,2011-05-17 11:41:00,551.03,209,23,23,1.1709184724750166,0.44472527472527473,0.5396,False,False,False,False,False,False,False
553477,14239,2011-05-17 11:46:00,319.21,183,17,17,0.09696270476321307,0.252010989010989,0.1349,False,False,False,False,False,False,False
553484,14513,2011-05-17 12:21:00,298.6,162,4,4,0.0014824684913632596,0.09635714285714285,-0.74195,False,False,False,False,False,False,False
553485,13208,2011-05-17 12:25:00,320.23,179,30,32,0.1016880730794329,0.22236263736263737,1.01175,False,False,False,False,False,False,False
553487,13246,2011-05-17 12:38:00,562.88,341,34,35,1.2258161337958038,1.423120879120879,1.28155,False,False,False,False,False,False,False
553488,18043,2011-05-17 12:40:00,133.68,72,29,31,-0.7625447302448572,-0.5707307692307693,0.9442999999999999,False,False,False,False,False,False,False
553489,15730,2011-05-17 12:43:00,467.43,314,29,29,0.7836235791064257,1.2229945054945055,0.9442999999999999,False,False,False,False,False,False,False
553490,13309,2011-05-17 12:44:00,155.93,149,13,13,-0.6594668429547718,0.0,-0.1349,False,False,False,False,False,False,False
553491,15624,2011-05-17 12:44:00,127.50000000000001,66,8,8,-0.7911749029843058,-0.6152032967032967,-0.47214999999999996,False,False,False,False,False,False,False
553496,14410,2011-05-17 12:47:00,122.2,20,6,6,-0.815728287372506,-0.9561593406593406,-0.60705,False,False,False,False,False,False,False
553497,14410,2011-05-17 12:49:00,75.8,14,3,3,-1.0306862186201449,-1.0006318681318682,-0.8093999999999999,False,False,False,False,False,False,False
553498,17504,2011-05-17 12:56:00,302.1,150,6,6,0.017696967615646375,0.007412087912087912,-0.60705,False,False,False,False,False,False,False
553499,17504,2011-05-17 12:57:00,210.35000000000002,65,5,5,-0.40735454514234676,-0.6226153846153847,-0.6745,False,False,False,False,False,False,False
553500,17504,2011-05-17 12:58:00,39.0,12,1,1,-1.2011700951268933,-1.0154560439560438,-0.9442999999999999,False,False,False,False,False,False,False
553501,17504,2011-05-17 12:59:00,9.9,2,1,1,-1.3359820735602186,-1.089576923076923,-0.9442999999999999,False,False,False,False,False,False,False
553503,14606,2011-05-17 13:20:00,111.14,56,23,23,-0.8669661046052407,-0.6893241758241758,0.5396,False,False,False,False,False,False,False
553504,13310,2011-05-17 13:26:00,407.47,161,25,25,0.5058460455372784,0.08894505494505493,0.6745,False,False,False,False,False,False,False
553505,12949,2011-05-17 13:27:00,677.8,350,38,38,1.7582076307565508,1.4898296703296703,1.55135,False,False,False,False,False,False,False
553506,12949,2011-05-17 13:29:00,38.6,20,2,2,-1.203023180741097,-0.9561593406593406,-0.8768499999999999,False,False,False,False,False,False,False
553507,17220,2011-05-17 13:35:00,215.15,94,29,29,-0.38511751777190145,-0.40766483516483515,0.9442999999999999,False,False,False,False,False,False,False
553509,17220,2011-05-17 13:44:00,194.38,175,27,27,-0.48133898828943306,0.1927142857142857,0.8093999999999999,False,False,False,False,False,False,False
553515,17515,2011-05-17 14:03:00,139.19,68,19,20,-0.7370184759092002,-0.6003791208791208,0.2698,False,False,False,False,False,False,False
553520,17238,2011-05-17 14:32:00,100.08,39,16,16,-0.9182039218379754,-0.8153296703296703,0.06745,False,False,False,False,False,False,False
553522,15005,2011-05-17 14:43:00,274.29,188,49,50,-0.11113880971187177,0.28907142857142853,2.2933,False,False,False,False,False,False,False
553524,15570,2011-05-17 14:46:00,247.29,75,31,32,-0.23622208867062738,-0.5484945054945055,1.0792,False,False,False,False,False,False,False
553525,16266,2011-05-17 14:50:00,127.28999999999999,99,8,8,-0.7921477729317629,-0.3706043956043956,-0.47214999999999996,False,False,False,False,False,False,False
553526,16266,2011-05-17 14:54:00,131.0,32,15,15,-0.7749604038600227,-0.8672142857142857,0.0,False,False,False,False,False,False,False
553527,15123,2011-05-17 14:57:00,1069.47,509,53,53,3.5727027370445428,2.6683516483516483,2.5631,True,False,False,True,False,True,False
553537,14032,2011-05-17 15:25:00,303.17,179,17,17,0.022653971633641468,0.22236263736263737,0.1349,False,False,False,False,False,False,False
553538,15855,2011-05-17 15:26:00,140.31,117,25,25,-0.7318298361894296,-0.23718681318681317,0.6745,False,False,False,False,False,False,False
553540,17511,2011-05-17 15:32:00,2649.52,2316,47,47,10.892622548851266,16.061994505494503,2.1584,True,True,False,True,True,True,False
553550,13631,2011-05-17 16:21:00,850.0,100,1,1,2.5559609876712805,-0.3631923076923077,-0.9442999999999999,False,False,False,False,False,False,False
553551,13631,2011-05-17 16:23:00,100.0,20,1,1,-0.9185745389608161,-0.9561593406593406,-0.9442999999999999,False,False,False,False,False,False,False
553552,17702,2011-05-17 16:23:00,439.8,484,30,30,0.6556216903052992,2.4830494505494505,1.01175,False,False,False,False,False,False,False
553553,16156,2011-05-17 16:32:00,417.71000000000004,170,17,18,0.5532850372608953,0.15565384615384617,0.1349,False,False,False,False,False,False,False
553556,17530,2011-05-17 16:48:00,246.89,132,51,51,-0.2380751742848312,-0.1260054945054945,2.4282,False,False,False,False,False,False,False
553565,17505,2011-05-18 09:01:00,486.99,269,26,26,0.8742394656409908,0.8894505494505495,0.74195,False,False,False,False,False,False,False
553567,13592,2011-05-18 09:13:00,32.849999999999994,3,1,1,-1.2296612864452763,-1.0821648351648352,-0.9442999999999999,False,False,False,False,False,False,False
553570,13756,2011-05-18 09:23:00,399.21000000000004,141,21,21,0.4675798276039703,-0.05929670329670329,0.40469999999999995,False,False,False,False,False,False,False
553571,17287,2011-05-18 09:35:00,132.4,12,9,9,-0.7684746042103093,-1.0154560439560438,-0.40469999999999995,False,False,False,False,False,False,False
553572,18223,2011-05-18 09:37:00,591.65,255,29,29,1.3590993165974108,0.7856813186813186,0.9442999999999999,False,False,False,False,False,False,False
553573,16446,2011-05-18 09:52:00,2.9,2,2,2,-1.368411071808785,-1.089576923076923,-0.8768499999999999,False,False,False,False,False,False,False
553574,16422,2011-05-18 09:59:00,1373.46,1710,15,15,4.981001476699064,11.57026923076923,0.0,True,True,False,True,True,True,False
553575,18260,2011-05-18 10:08:00,427.97,144,20,20,0.6008166832652224,-0.03706043956043956,0.33725,False,False,False,False,False,False,False
553576,14282,2011-05-18 10:29:00,636.1,382,14,14,1.5650234554758067,1.7270164835164836,-0.06745,False,False,False,False,False,False,False
553578,13767,2011-05-18 10:39:00,356.16,136,10,10,0.2681414883752879,-0.09635714285714285,-0.33725,False,False,False,False,False,False,False
553579,13767,2011-05-18 10:39:00,19.8,12,1,1,-1.2901182046086748,-1.0154560439560438,-0.9442999999999999,False,False,False,False,False,False,False
553585,15301,2011-05-18 10:41:00,306.91,311,25,25,0.0399803221264469,1.2007582417582416,0.6745,False,False,False,False,False,False,False
553607,16684,2011-05-18 10:47:00,5176.12,4084,25,25,22.597637830969475,29.166565934065932,0.6745,True,True,False,True,True,True,False
553612,17556,2011-05-18 10:48:00,157.9,101,6,6,-0.6503403963048181,-0.35578021978021973,-0.60705,False,False,False,False,False,False,False
553614,16684,2011-05-18 10:48:00,427.8,180,4,4,0.6000291218791857,0.22977472527472528,-0.74195,False,False,False,False,False,False,False
553625,16684,2011-05-18 10:50:00,822.5999999999999,348,4,4,2.429024623098321,1.4750054945054947,-0.74195,False,False,False,False,False,False,False
553638,14180,2011-05-18 10:56:00,193.75,37,11,11,-0.4842575981318039,-0.8301538461538461,-0.2698,False,False,False,False,False,False,False
553650,14731,2011-05-18 11:02:00,123.36,96,6,6,-0.8103543390913149,-0.3928406593406593,-0.60705,False,False,False,False,False,False,False
553653,16701,2011-05-18 11:08:00,319.25,398,11,11,0.09714801332463355,1.84560989010989,-0.2698,False,False,False,False,False,False,False
553654,13094,2011-05-18 11:08:00,205.74,162,3,3,-0.42871135684604544,0.09635714285714285,-0.8093999999999999,False,False,False,False,False,False,False
553655,16775,2011-05-18 11:14:00,114.7,31,12,12,-0.850473642638827,-0.8746263736263735,-0.20234999999999997,False,False,False,False,False,False,False
553657,14583,2011-05-18 11:28:00,135.98,81,39,50,-0.7518894879631857,-0.504021978021978,1.6187999999999998,False,False,False,False,False,False,False
553658,16818,2011-05-18 11:42:00,554.4200000000001,322,35,35,1.1866233730553941,1.2822912087912088,1.349,False,False,False,False,False,False,False
553660,14620,2011-05-18 11:58:00,177.43,141,11,11,-0.5598634911913184,-0.05929670329670329,-0.2698,False,False,False,False,False,False,False
553661,13572,2011-05-18 11:59:00,1384.25,534,32,33,5.03098846114221,2.853653846153846,1.14665,True,False,False,True,True,True,False
553662,14758,2011-05-18 12:07:00,224.47,59,13,13,-0.3419406229609533,-0.6670879120879121,-0.1349,False,False,False,False,False,False,False
553663,14527,2011-05-18 12:13:00,159.65,96,17,17,-0.6422331467426766,-0.3928406593406593,0.1349,False,False,False,False,False,False,False
553664,16906,2011-05-18 12:15:00,99.0,21,14,14,-0.9232072529963256,-0.9487472527472527,-0.06745,False,False,False,False,False,False,False
553668,13993,2011-05-18 12:21:00,391.75,73,16,16,0.4330197808990695,-0.5633186813186813,0.06745,False,False,False,False,False,False,False
553670,14407,2011-05-18 12:28:00,645.5,282,16,16,1.6085709674095956,0.9858076923076923,0.06745,False,False,False,False,False,False,False
553671,13659,2011-05-18 12:37:00,527.8000000000001,322,42,42,1.0633005254301322,1.2822912087912088,1.82115,False,False,False,False,False,False,False
553672,15811,2011-05-18 12:44:00,397.51,159,25,25,0.459704213743604,0.07412087912087913,0.6745,False,False,False,False,False,False,False
553673,16814,2011-05-18 12:46:00,585.39,175,23,23,1.3300985267351217,0.1927142857142857,0.5396,False,False,False,False,False,False,False
553675,13719,2011-05-18 12:52:00,205.84,108,14,14,-0.42824808544249454,-0.30389560439560437,-0.06745,False,False,False,False,False,False,False
553676,16553,2011-05-18 12:57:00,647.26,566,9,9,1.616724544112092,3.0908406593406594,-0.40469999999999995,False,False,False,False,False,False,False
553677,16553,2011-05-18 12:58:00,162.0,88,2,2,-0.6313462687592293,-0.45213736263736265,-0.8768499999999999,False,False,False,False,False,False,False
553678,14009,2011-05-18 13:00:00,380.91,223,24,24,0.38280116075414705,0.5484945054945055,0.60705,False,False,False,False,False,False,False
553679,14565,2011-05-18 13:09:00,710.14,259,24,24,1.9080296026649273,0.8153296703296703,0.60705,False,False,False,False,False,False,False
553680,13258,2011-05-18 13:11:00,198.87,77,12,13,-0.4605381022699955,-0.5336703296703297,-0.20234999999999997,False,False,False,False,False,False,False
553681,15410,2011-05-18 13:13:00,152.17000000000002,57,7,7,-0.6768858477282873,-0.6819120879120879,-0.5396,False,False,False,False,False,False,False
553683,14060,2011-05-18 13:50:00,285.1,214,7,7,-0.06105917098801448,0.4817857142857143,-0.5396,False,False,False,False,False,False,False
553684,16389,2011-05-18 13:55:00,550.52,248,10,10,1.1685557883169069,0.7337967032967032,-0.33725,False,False,False,False,False,False,False
553685,18097,2011-05-18 13:56:00,799.38,560,40,40,2.321453003193792,3.0463681318681317,1.68625,False,False,False,False,False,False,False
553689,17389,2011-05-18 14:07:00,370.26,102,7,7,0.33346275627597116,-0.34836813186813187,-0.5396,False,False,False,False,False,False,False
553690,17389,2011-05-18 14:08:00,108.0,16,1,1,-0.8815128266767402,-0.9858076923076923,-0.9442999999999999,False,False,False,False,False,False,False
553691,15311,2011-05-18 14:08:00,870.9200000000001,438,34,34,2.6528773652941386,2.1420934065934065,1.28155,False,False,False,False,False,False,False
553701,14463,2011-05-18 14:42:00,115.92000000000002,96,2,2,-0.8448217315155053,-0.3928406593406593,-0.8768499999999999,False,False,False,False,False,False,False
553702,13263,2011-05-18 14:50:00,167.64,102,40,40,-0.605217761598956,-0.34836813186813187,1.68625,False,False,False,False,False,False,False
553703,13192,2011-05-18 14:57:00,464.32,298,33,33,0.7692158384559912,1.1044010989010988,1.2141,False,False,False,False,False,False,False
553706,13854,2011-05-18 15:23:00,302.64,174,5,5,0.02019863319482132,0.1853021978021978,-0.6745,False,False,False,False,False,False,False
553707,16843,2011-05-18 15:26:00,1026.27,469,30,30,3.372569490710533,2.371868131868132,1.01175,True,False,False,True,False,False,False
553708,16843,2011-05-18 15:28:00,112.2,68,3,3,-0.8620554277276006,-0.6003791208791208,-0.8093999999999999,False,False,False,False,False,False,False
553709,13767,2011-05-18 15:29:00,454.34000000000003,167,15,15,0.7229813523816069,0.13341758241758242,0.0,False,False,False,False,False,False,False
553710,17338,2011-05-18 15:35:00,300.05,98,35,35,0.008199903842851927,-0.3780164835164835,1.349,False,False,False,False,False,False,False
553711,13552,2011-05-18 15:39:00,538.18,128,14,14,1.1113880971187198,-0.15565384615384617,-0.06745,False,False,False,False,False,False,False
